"travis_id","ght_id","watchers","slug","lang","created_at","last_build_finished_at","order","project_found","log_found","travis_present","first_t_commit","last_t_commit","active","last_build_duration","yml_contribs","yml_commits","job_count","repo_id","build_id","last_build","commits","contribs","last_commit","build_count","first_build","yml_deleted","travis_abandoned","builds_period","travis_period","pushes","PRs","project_age","abandoned","commit_time_after_last_build","abandoned_and_alive","status"
"2235409","9377143","3","sindresorhus/is-jxr","JavaScript","2014-04-21","2015-02-08","121347","1","1","1","2014-04-20","2015-02-08","1","23","1","2","3","2235409","49937731","2015-02-08","7","1","2015-02-08","8","2014-04-21","0","0","293","294","8","0","1422","0","0","FALSE","no travis"
"2236610","9358215","4","Sylius/Registry","PHP","2014-04-21","2016-03-05","108681","1","1","0","2014-04-14","2016-03-11","0","139","3","7","3","2236610","113830384","2016-03-05","57","17","2017-01-26","32","2014-06-21","1","1","623","697","32","0","1422","1","327","TRUE","no travis"
"2236910","9300497","4","Comcast/sirius-reference-app","Java","2013-12-03","2014-05-08","108660","1","1","0","2013-12-18","2014-05-08","0","68","2","2","3","2236910","24734727","2014-05-08","88","7","2014-08-13","5","2014-04-28","1","1","10","141","1","4","1561","1","97","TRUE","no travis"
"2239390","9441651","1","Financial-Times/o-table","HTML","2014-04-22","2016-04-04","170151","1","1","0","2014-04-23","2016-04-04","0","18","5","11","1","2239390","120593932","2016-04-04","182","15","2017-02-21","157","2014-04-23","1","1","712","712","113","44","1421","1","323","TRUE","no travis"
"2240682","9311138","2","osiam/examples","Java","2014-04-22","2015-03-25","139669","1","1","0","2015-03-24","2015-04-29","0","62","1","2","2","2240682","55776241","2015-03-25","76","10","2016-03-14","6","2015-03-24","1","1","1","36","3","3","1421","1","355","TRUE","no travis"
"2242285","9378756","121","phstc/putsreq","Ruby","2014-04-15","2017-02-24","19413","1","1","1","2014-04-22","2016-11-26","1","75","1","8","1","2242285","204840912","2017-02-24","311","6","2017-02-23","302","2014-04-22","0","0","1039","949","265","37","1428","0","-1","FALSE","no travis"
"2243069","9456221","9","otrimegistro/aerospikez","Java","2014-04-23","2014-09-19","77449","1","1","1","2014-04-22","2014-08-11","1","344","1","24","2","2243069","35699827","2014-09-19","84","2","2014-09-19","70","2014-04-24","0","0","148","111","69","1","1420","0","0","FALSE","no github"
"2244306","9375340","1","Financial-Times/o-viewport","JavaScript","2014-04-23","2016-05-20","169965","1","1","0","2014-12-01","2016-05-20","0","21","5","5","1","2244306","131688018","2016-05-20","108","18","2017-02-22","97","2014-12-01","1","1","536","536","68","29","1420","1","278","TRUE","no travis"
"2244610","11311679","1","skatemap/skatemap.github.io","JavaScript","2014-04-21","2016-04-12","173747","1","1","1","2014-08-11","2015-02-03","0","90","1","4","1","2244610","122636052","2016-04-12","112","3","2017-04-05","118","2014-08-11","0","1","610","176","98","20","1422","1","358","TRUE","no github"
"2254363","9480048","2","GovTribe/api","PHP","2014-04-24","2016-03-04","139827","1","1","1","2014-04-25","2014-05-23","1","360","1","7","1","2254363","113789399","2016-03-04","518","4","2016-03-04","284","2014-04-25","0","0","679","28","284","0","1419","0","0","FALSE","no travis"
"2257812","9567062","2","TheKevJames/packtex","Python","2014-04-24","2014-09-24","139894","1","1","0","2014-04-22","2014-09-24","0","8","1","4","1","2257812","36204052","2014-09-24","47","3","2017-01-02","23","2014-04-28","1","1","149","155","22","1","1419","1","831","TRUE","no travis"
"2261639","9553440","5","ksoichiro/vagrant-templates","Shell","2014-04-26","2015-12-06","99535","1","1","0","2014-04-26","2015-12-06","0","13","1","3","1","2261639","95149888","2015-12-06","41","2","2017-01-02","21","2014-04-26","1","1","589","589","21","0","1417","1","393","TRUE","no travis"
"2262857","9361982","2","tark-hidden/pyramid_classy","Python","2014-04-16","2014-05-12","139695","1","1","0","2014-04-28","2014-08-19","0","56","1","4","2","2262857","25004645","2014-05-12","50","2","2015-06-15","13","2014-04-28","1","1","14","113","13","0","1427","1","399","TRUE","no travis"
"2262870","9406196","6","medikoo/lru-queue","JavaScript","2014-04-26","2015-01-13","92238","1","1","1","2014-04-26","2014-04-26","1","30","1","1","3","2262870","46841557","2015-01-13","11","1","2015-01-13","5","2014-04-26","0","0","262","0","5","0","1417","0","0","FALSE","no travis"
"2269995","9573403","1","UK2group/Panelizr","JavaScript","2014-04-25","2014-05-02","170334","1","1","1","2013-05-01","2013-05-01","1","42","1","1","1","2269995","24261572","2014-05-02","164","18","2014-05-02","10","2014-04-28","0","0","4","0","10","0","1418","0","0","FALSE","no github"
"2271039","9472787","2","Sylius/Sequence","PHP","2014-04-28","2016-03-05","139818","1","1","0","2014-04-07","2016-03-11","0","200","3","7","3","2271039","113830398","2016-03-05","47","10","2016-07-12","31","2014-06-21","1","1","623","704","31","0","1415","1","129","TRUE","no travis"
"2271040","9703347","3","Sylius/SyliusSequenceBundle","PHP","2014-04-28","2016-03-08","121553","1","1","0","2014-04-07","2016-03-11","0","408","3","6","3","2271040","114422269","2016-03-08","77","14","2016-07-12","46","2014-06-21","1","1","626","704","46","0","1415","1","126","TRUE","no travis"
"2273993","9573700","1","obihann/swear-oclock","Java","2014-04-28","2014-05-01","170337","1","1","0","2014-05-01","2014-05-02","0","31","1","2","1","2273993","24185216","2014-05-01","27","2","2015-06-29","7","2014-04-30","1","1","1","1","7","0","1415","1","424","TRUE","no travis"
"2274110","9579918","2","modera/ModeraFileRepositoryBundle","PHP","2014-04-28","2016-08-25","139908","1","1","1","2016-07-22","2016-08-22","0","140","1","3","3","2274110","155044973","2016-08-25","13","1","2017-03-01","31","2014-04-29","0","1","849","31","31","0","1415","1","188","TRUE","no travis"
"2274382","6114817","2","simkbaio/ecnet-admin","JavaScript","2013-10-28","2015-01-27","137072","1","1","1","2013-10-29","2013-10-29","1","118","1","1","3","2274382","48440491","2015-01-27","31","4","2015-01-27","5","2014-05-23","0","0","249","0","5","0","1597","0","0","FALSE","no github"
"2276346","10952960","20","usebeagle/text-expressions","PHP","2014-04-29","2014-09-21","53310","1","1","1","2014-04-29","2014-09-22","1","29","2","4","3","2276346","35892416","2014-09-21","28","2","2014-09-22","20","2014-04-29","0","0","145","146","20","0","1414","0","1","FALSE","no github"
"2276741","9596730","1","koolkode/context","PHP","2014-04-28","2015-07-26","170406","1","1","1","2014-04-30","2015-07-26","1","2932","2","8","8","2276741","72718971","2015-07-26","135","2","2015-07-26","123","2014-04-30","0","0","452","452","123","0","1415","0","0","FALSE","no github"
"2277547","9586242","1","koolkode/config","PHP","2014-04-29","2015-08-21","170378","1","1","1","2014-04-29","2015-08-21","1","257","1","8","8","2277547","76607732","2015-08-21","40","2","2015-08-21","42","2014-04-29","0","0","479","479","42","0","1414","0","0","FALSE","no github"
"2277731","8911009","1","XeliteXirish/Quantum-Energistics-2","Java","2014-03-30","2014-05-03","169291","1","1","0","2014-05-01","2014-05-04","0","330","1","2","1","2277731","24359516","2014-05-03","96","2","2014-09-17","7","2014-04-30","1","1","3","3","7","0","1444","1","137","TRUE","no github"
"2278347","9285039","14","pivotal-cf/weblogic-buildpack","Ruby","2014-04-29","2016-03-10","63856","1","1","0","2013-05-06","2016-03-09","0","71","3","26","1","2278347","114957856","2016-03-10","1723","49","2017-05-15","235","2014-06-12","1","1","637","1038","233","2","1414","1","431","TRUE","no travis"
"2281020","27493693","1","redhat-cip/config-tools","Shell","2014-03-29","2015-03-07","170395","1","1","0","2015-01-19","2015-02-12","0","66","1","5","1","2281020","53472789","2015-03-07","612","19","2015-06-10","80","2015-01-23","1","1","43","24","57","23","1445","1","95","TRUE","no travis"
"2282006","9611459","4","Financial-Times/o-share","JavaScript","2014-04-30","2016-03-17","108802","1","1","0","2014-05-12","2016-03-14","0","23","5","8","1","2282006","116700640","2016-03-17","199","19","2017-03-08","193","2014-05-12","1","1","675","672","154","39","1413","1","356","TRUE","no travis"
"2288398","9386611","3","linitix/ireviews","JavaScript","2014-04-07","2014-12-14","121357","1","1","0","2014-05-02","2014-12-14","0","9","1","3","1","2288398","43992281","2014-12-14","65","3","2015-05-22","24","2014-05-02","1","1","226","226","22","2","1436","1","159","TRUE","no travis"
"2296806","9629363","610","kazupon/vue-i18n","JavaScript","2014-05-02","2017-02-16","5618","1","1","0","2014-05-05","2017-02-16","0","15","1","6","1","2296806","202148467","2017-02-16","466","24","2017-03-31","258","2014-05-04","1","1","1019","1018","228","30","1411","1","43","TRUE","no travis"
"2316233","9721081","9","SanderSpies/WorldState.js","JavaScript","2014-05-06","2014-07-08","77509","1","1","0","2014-05-11","2014-12-17","1","30","1","2","1","2316233","29387836","2014-07-08","89","1","2015-05-27","55","2014-05-11","1","1","58","220","55","0","1407","0","323","FALSE","no travis"
"2318581","9616002","1587","sindresorhus/github-markdown-css","HTML","2014-05-07","2014-12-25","2299","1","1","0","2014-05-07","2014-11-27","0","3","1","2","1","2318581","45085681","2014-12-25","88","4","2017-03-26","37","2014-05-07","1","1","232","204","30","7","1406","1","822","TRUE","no travis"
"2318714","8898460","2","Thomasdezeeuw/node-doc","JavaScript","2014-03-29","2016-01-25","139396","1","1","1","2014-05-07","2014-07-20","1","30","1","7","1","2318714","104717914","2016-01-25","172","1","2016-01-25","53","2014-05-07","0","0","628","74","53","0","1445","0","0","FALSE","no github"
"2325925","9713652","62","pingpong-labs/menus","PHP","2014-05-08","2015-02-03","29375","1","1","0","2014-05-08","2015-05-10","0","196","2","3","4","2325925","49319063","2015-02-03","185","15","2016-08-23","33","2014-08-08","1","1","179","367","33","0","1405","1","567","TRUE","no travis"
"2327339","10498686","651","browserify-rails/browserify-rails","Ruby","2014-05-08","2015-06-03","5319","1","1","0","2014-03-14","2015-06-03","0","4","2","3","1","2327339","65299572","2015-06-03","348","46","2017-02-25","182","2014-06-27","1","1","341","446","132","50","1405","1","633","TRUE","no travis"
"2328232","9595600","82","28msec/zorba","C++","2014-05-09","2014-08-10","24881","1","1","0","2014-05-09","2014-08-09","0","70","2","4","1","2328232","32154226","2014-08-10","20444","71","2017-02-20","509","2014-05-09","1","1","93","92","311","198","1404","1","925","TRUE","no travis"
"2328349","9710667","1","rgrannell1/babel","Python","2014-05-08","2014-10-15","170566","1","1","0","2014-06-08","2014-08-05","1","3","1","2","1","2328349","38092461","2014-10-15","60","2","2014-10-15","20","2014-07-30","1","1","77","58","20","0","1405","0","0","FALSE","no travis"
"2328735","9720310","1","Financial-Times/o-quote","HTML","2014-05-09","2016-03-21","170612","1","1","0","2014-05-09","2016-03-16","0","16","4","5","1","2328735","117473589","2016-03-21","56","12","2016-09-14","95","2014-05-09","1","1","682","677","71","24","1404","1","177","TRUE","no travis"
"2333400","9728107","153","jsongraph/json-graph-specification","Ruby","2014-05-09","2015-08-05","16594","1","1","1","2014-05-12","2015-08-05","1","59","1","3","1","2333400","74276216","2015-08-05","60","4","2015-08-05","36","2014-05-12","0","0","450","450","34","2","1404","0","0","FALSE","no travis"
"2338529","9768131","195","uPhyca/gradle-android-aspectj-plugin","Java","2014-05-11","2014-08-05","13960","1","1","0","2014-05-12","2014-08-05","0","150","1","3","1","2338529","31686554","2014-08-05","94","6","2016-06-10","31","2014-05-11","1","1","86","85","30","1","1402","1","675","TRUE","no travis"
"2339241","9778040","18","instance01/MinigamesAPI","Java","2014-05-11","2014-06-28","56041","1","1","0","2014-05-11","2014-05-24","0","3","1","3","1","2339241","28684683","2014-06-28","580","4","2016-07-05","56","2014-05-11","1","1","48","13","56","0","1402","1","738","TRUE","no travis"
"2339494","9786416","1","ben-eb/gulp-unpathify","JavaScript","2014-05-11","2014-06-02","170779","1","1","1","2014-05-11","2014-05-11","0","21","1","1","1","2339494","26548335","2014-06-02","5","1","2014-09-30","4","2014-05-11","0","1","22","0","4","0","1402","1","120","TRUE","no github"
"2344315","3727978","3","Lomeli12/LomLib","Java","2013-05-15","2014-07-20","118356","1","1","0","2014-06-01","2015-10-04","0","4","1","3","1","2344315","30382179","2014-07-20","133","2","2016-12-08","7","2014-05-29","1","1","52","490","7","0","1763","1","872","TRUE","no travis"
"2344452","9527861","2","WeareJH/data-import","PHP","2014-05-12","2014-07-23","146790","1","1","1","2012-07-26","2014-01-09","1","15","1","5","3","2344452","30626684","2014-07-23","223","23","2014-06-02","36","2014-05-22","0","0","62","532","32","4","1401","0","-51","FALSE","no github"
"2344654","9703626","204","uPhyca/GAlette","Java","2014-05-13","2014-05-26","13473","1","1","0","2014-05-13","2014-05-26","0","298","1","8","1","2344654","26050370","2014-05-26","143","8","2016-08-01","47","2014-05-13","1","1","13","13","46","1","1400","1","798","TRUE","no travis"
"2350186","11461959","6","Sylius/Currency","PHP","2014-05-13","2016-03-05","92878","1","1","0","2014-05-06","2016-03-11","0","186","3","7","3","2350186","113830340","2016-03-05","100","20","2017-02-20","44","2014-07-01","1","1","613","675","43","1","1400","1","352","TRUE","no travis"
"2350187","11288789","4","Sylius/SyliusCurrencyBundle","PHP","2014-05-13","2016-03-05","109659","1","1","0","2014-05-06","2016-03-11","0","403","3","6","3","2350187","113830056","2016-03-05","249","35","2017-03-30","64","2014-07-01","1","1","613","675","64","0","1400","1","390","TRUE","no travis"
"2350304","7642713","2","kinorsi/Luyasi-Flask","JavaScript","2014-01-21","2016-06-08","138352","1","1","1","2014-05-14","2014-05-14","1","23","1","2","1","2350304","136083506","2016-06-08","212","5","2016-06-08","174","2014-05-14","0","0","756","0","174","0","1512","0","0","FALSE","no github"
"2368800","17222534","7","js-data/js-data-angular-mocks","JavaScript","2014-05-16","2015-07-24","88332","1","1","0","2014-05-15","2015-03-08","0","4","1","3","1","2368800","72494027","2015-07-24","41","4","2016-06-09","35","2014-07-23","1","1","366","297","33","2","1397","1","321","TRUE","no travis"
"2371846","5445385","2","milasudril/gabi","C++","2013-09-09","2015-08-08","136516","1","1","0","2015-01-04","2015-01-14","1","102","1","18","1","2371846","74680510","2015-08-08","643","5","2015-10-01","30","2015-01-04","1","1","216","10","29","1","1646","0","54","FALSE","no github"
"2373375","9779364","1","clemble/clemble-casino-public","Java","2013-12-07","2015-04-14","170762","1","1","0","2014-06-10","2015-03-17","0","3","1","2","1","2373375","58391234","2015-04-14","588","4","2015-06-15","339","2014-06-10","1","1","308","280","339","0","1557","1","62","TRUE","no travis"
"2376395","15800969","851","AntennaPod/AntennaPod","Java","2012-07-31","2015-03-26","4151","1","1","1","2014-05-18","2014-05-18","0","17","1","3","1","2376395","55928530","2015-03-26","3983","86","2017-05-31","5","2014-05-18","0","1","312","0","4","1","2051","1","797","TRUE","no travis"
"2376845","10120714","4","Akobi/ops","Python","2014-05-15","2014-07-13","109068","1","1","0","2014-05-18","2014-07-13","0","6","1","2","2","2376845","29849002","2014-07-13","25","1","2015-01-07","7","2014-05-19","1","1","55","56","7","0","1398","1","178","TRUE","no travis"
"2378322","9814795","5","kaspernj/simple_form_ransack","Ruby","2014-05-18","2015-06-29","99649","1","1","0","2014-05-26","2015-06-29","0","79","1","6","1","2378322","68784713","2015-06-29","95","3","2017-02-01","35","2014-05-26","1","1","399","399","22","13","1395","1","583","TRUE","no travis"
"2380442","9925644","18","coruus/keccak-tiny","C","2014-05-19","2014-07-27","56054","1","1","0","2014-05-20","2014-07-26","0","11","1","3","1","2380442","30945876","2014-07-27","57","2","2014-09-08","6","2014-05-20","1","1","68","67","6","0","1394","1","43","TRUE","no travis"
"2385748","10923016","1","tm1990/MiscItemsAndBlocks-Source-Code","Java","2014-02-09","2014-05-29","172978","1","1","0","2014-05-24","2014-05-29","0","4","1","8","1","2385748","26328020","2014-05-29","166","3","2015-04-27","33","2014-05-23","1","1","6","5","33","0","1493","1","333","TRUE","no travis"
