travis_id,ght_id,watchers,slug,lang,created_at,last_build_finished_at,order,project_found,log_found,travis_present,first_t_commit,last_t_commit,active,last_build_duration,yml_contribs,yml_commits,job_count,repo_id,build_id,last_build,commits,contribs,last_commit,build_count,first_build,yml_deleted,travis_abandoned,builds_period,travis_period,pushes,PRs,project_age,abandoned,commit_time_after_last_build,abandoned_and_alive
3931,4060339,11,dtex/neuron,JavaScript,12.06.13,07.12.15,69700,1,1,1,18.11.11,07.12.15,1,102,3,6,4,3931,95441973,07.12.15,64,8,07.12.15,29,18.11.11,0,0,1480,1480,26,3,1735,0,0,FALSE
5310,486163,8,DavertMik/Codeception,PHP,23.04.12,27.12.11,82628,1,1,1,26.12.11,05.02.12,0,34,1,31,2,5310,451984,27.12.11,267,10,17.04.12,11,26.12.11,0,1,1,41,11,0,2150,1,112,TRUE
5682,12552346,4,cliffano/feedpaper,JavaScript,10.11.10,17.04.17,110263,1,1,1,06.01.12,12.08.16,1,103,1,20,1,5682,222675819,17.04.17,416,1,03.04.17,163,06.01.12,0,0,1928,1680,163,0,2680,0,-14,FALSE
7018,237749,42,lstrojny/Procrastinator,PHP,05.02.12,04.03.17,36204,1,1,1,06.02.12,26.02.17,1,1339,2,19,20,7018,207777841,04.03.17,65,3,26.02.17,497,05.02.12,0,0,1854,1847,51,1,2228,0,-6,FALSE
7407,97474,1,noisebleed/SmartyBundle,PHP,25.11.11,26.11.14,180132,1,1,1,11.02.12,26.09.16,0,1558,5,25,15,7407,42147429,26.11.14,296,13,26.09.16,154,11.02.12,0,1,1019,1689,154,0,2300,1,670,TRUE
7859,70061,51,auraphp/Aura.View,PHP,16.04.11,02.02.17,32588,1,1,1,16.02.12,27.03.15,1,264,3,13,5,7859,197709886,02.02.17,403,8,02.02.17,265,18.02.12,0,0,1811,1135,236,29,2523,0,0,FALSE
11563,328328,3,LuaDist/libexpat,Shell,01.10.10,10.03.13,116381,1,1,1,03.04.12,18.02.13,1,326,2,5,5,11563,5375710,10.03.13,20,4,18.02.13,35,03.04.12,0,0,341,321,35,0,2720,0,-20,FALSE
11597,488295,2,LuaDist/lua-curl,C,30.03.11,10.03.13,145502,1,1,1,03.04.12,18.02.13,1,799,1,4,5,11597,5376216,10.03.13,102,4,18.02.13,6,03.04.12,0,0,341,321,6,0,2540,0,-20,FALSE
11665,461064,2,LuaDist/luazip,C,01.10.10,10.03.13,132651,1,1,1,03.04.12,18.02.13,1,346,1,4,5,11665,5376849,10.03.13,13,3,18.02.13,18,03.04.12,0,0,341,321,18,0,2720,0,-20,FALSE
11844,326808,164,ionelmc/django-redisboard,Python,01.11.11,20.01.17,15746,1,1,1,09.12.14,17.01.17,1,2133,1,14,28,11844,193576425,20.01.17,190,14,19.01.17,81,06.09.12,0,0,1597,770,62,19,2324,0,-1,FALSE
11937,214111,1,matthew-brett/formula,Python,26.02.11,15.04.12,180355,1,1,1,05.04.12,07.04.12,0,318,1,2,2,11937,1093460,15.04.12,104,5,10.08.12,18,05.04.12,0,1,10,2,18,0,2572,1,117,TRUE
12546,464429,4,hennr/marabou,Java,06.04.12,03.03.17,105152,1,1,1,14.04.12,03.03.17,1,66,1,19,1,12546,207382762,03.03.17,311,2,03.03.17,215,14.04.12,0,0,1784,1784,212,3,2167,0,0,FALSE
13272,4617305,1,localgod/console-color,PHP,24.04.12,23.06.16,163143,1,1,1,24.04.12,18.06.16,1,184,2,14,2,13272,139854022,23.06.16,53,3,23.06.16,55,24.04.12,0,0,1521,1516,53,2,2149,0,0,FALSE
13425,14665,20,mmoreramerino/GearmanBundle,PHP,22.11.11,06.12.12,53504,1,1,1,26.04.12,23.03.17,0,16,6,12,2,13425,3532033,06.12.12,352,49,23.03.17,27,26.04.12,0,1,224,1792,21,6,2303,1,1568,TRUE
13557,11292094,217,adrai/node-eventstore,JavaScript,01.09.11,06.06.17,12917,1,1,1,26.01.12,16.04.17,1,413,5,20,5,13557,239896383,06.06.17,564,29,16.04.17,292,27.04.12,0,0,1866,1907,215,77,2385,0,-51,FALSE
13562,236692,1,juzna/nette,PHP,14.02.11,02.10.12,180384,1,1,1,27.08.12,12.09.12,0,272,3,6,2,13562,2633908,02.10.12,5026,80,15.07.13,75,27.04.12,0,1,158,16,75,0,2584,1,286,TRUE
14419,1605159,19,ryanpetrello/cleaver,Python,04.05.12,30.03.15,54165,1,1,1,09.05.12,10.05.12,1,45,1,5,4,14419,56453390,30.03.15,95,2,30.03.15,45,09.05.12,0,0,1055,1,40,5,2139,0,0,FALSE
14926,250675,1,bantu/phpseclib,PHP,05.06.12,25.06.15,180411,1,1,1,24.05.12,22.11.16,0,45,5,54,6,14926,68322322,25.06.15,2693,71,25.12.16,555,23.05.12,0,1,1128,1643,555,0,2107,1,549,TRUE
15604,864702,3,dhoppe/puppet-puppet,Ruby,29.01.12,30.11.16,116840,1,1,1,06.12.14,06.11.16,1,737,1,11,9,15604,180067440,30.11.16,99,1,30.11.16,63,21.05.12,0,0,1654,701,63,0,2235,0,0,FALSE
15789,193830,89,makinacorpus/landez,Python,05.04.11,02.03.17,23592,1,1,1,23.05.12,03.10.13,1,328,3,7,1,15789,207068410,02.03.17,208,13,02.03.17,95,23.05.12,0,0,1744,498,53,42,2534,0,0,FALSE
15817,16121253,51,django-haystack/celery-haystack,Python,29.07.11,23.12.16,32858,1,1,1,23.05.12,30.12.15,1,248,2,15,7,15817,186238218,23.12.16,217,18,30.12.15,72,23.05.12,0,0,1675,1316,68,4,2419,0,-359,FALSE
16303,65355,1,travis-repos/test-project-1,Ruby,14.04.11,16.03.17,157081,1,1,1,14.04.11,12.11.14,1,41,10,122,1,16303,211922753,16.03.17,818,12,09.03.17,51,29.08.13,0,0,1295,1308,37,13,2525,0,-7,FALSE
17526,6848,2351,rails/jbuilder,Ruby,27.11.11,24.02.17,1516,1,1,1,30.12.12,23.02.17,1,2754,7,37,57,17526,204834142,24.02.17,611,94,23.02.17,617,31.12.12,0,0,1516,1516,418,199,2298,0,-1,FALSE
20011,67943,30,DDMAL/libmei,C++,15.07.11,26.05.15,43064,1,1,1,21.12.12,11.04.15,0,757,2,24,2,20011,64109892,26.05.15,770,17,11.01.17,86,31.12.12,0,1,876,841,77,9,2433,1,596,TRUE
26473,52973,29,mozilla/kumascript,JavaScript,31.01.12,13.03.17,43808,1,1,1,07.03.13,23.11.16,1,176,2,3,1,26473,210484391,13.03.17,986,28,09.03.17,335,07.03.13,0,0,1467,1357,137,198,2233,0,-4,FALSE
28547,286804,1,vimi/vimi-deploy,PHP,28.04.11,31.03.14,157514,1,1,1,13.08.12,31.03.14,1,576,1,6,1,28547,21939009,31.03.14,40,1,31.03.14,19,13.08.12,0,0,595,595,19,0,2511,0,0,FALSE
30457,447075,66,wulczer/txpostgres,Python,07.12.10,05.02.16,28208,1,1,1,30.05.12,27.01.16,1,110,2,14,4,30457,107184557,05.02.16,147,6,05.02.16,58,30.05.12,0,0,1346,1337,50,8,2653,0,0,FALSE
37522,18336,322,ZF-Commons/ZfcUser,PHP,08.01.12,28.05.15,9535,1,1,1,26.09.12,04.03.16,0,1046,5,14,6,37522,64384387,28.05.15,866,101,09.07.16,261,16.04.14,0,1,407,1255,72,189,2256,1,408,TRUE
39429,5799676,5,otwartezabytki/otwartezabytki,HTML,20.07.12,29.10.12,98378,1,1,1,18.07.12,24.01.13,0,690,2,10,2,39429,3400212,28.11.12,2442,19,15.12.16,378,18.07.12,0,1,133,190,378,0,2062,1,1478,TRUE
45028,745955,3,dtf-gems/dtf-session,Ruby,04.06.12,22.10.12,116744,1,1,1,03.06.12,20.10.12,1,205,3,25,2,45028,2888150,22.10.12,96,4,22.10.12,29,04.06.12,0,0,140,139,29,0,2108,0,0,FALSE
49687,310505,11,collective/collective.nitf,Python,20.07.11,03.03.17,69640,1,1,1,06.08.12,20.12.16,1,899,3,51,4,49687,207204422,03.03.17,1180,22,16.02.17,787,06.08.12,0,0,1670,1597,711,76,2428,0,-15,FALSE
49701,131027,13,collective/collective.polls,Python,06.12.11,01.02.17,64600,1,1,1,06.08.12,01.02.17,1,710,2,36,4,49701,197253477,01.02.17,649,28,01.02.17,366,06.08.12,0,0,1640,1640,274,92,2289,0,0,FALSE
49720,282043,4,collective/collective.prettyphoto,JavaScript,21.03.12,12.08.16,105038,1,1,1,01.04.13,08.01.16,1,1008,2,6,4,49720,151711685,12.08.16,112,14,10.02.16,46,11.04.13,0,0,1219,1012,27,19,2183,0,-184,FALSE
50966,168215,16,plone/plone.app.contenttypes,Python,07.11.11,19.01.16,58589,1,1,1,10.09.12,12.09.15,0,726,6,15,1,50966,103326318,19.01.16,2025,84,09.03.17,470,10.09.12,0,1,1226,1097,336,134,2318,1,415,TRUE
62545,551256,257,ralphbean/bugwarrior,Python,15.12.11,16.03.17,11319,1,1,1,11.03.14,13.02.17,1,756,5,28,6,62545,211568006,16.03.17,1096,54,11.03.17,841,08.04.14,0,0,1073,1070,325,516,2280,0,-5,FALSE
63062,828941,132,cucumber/cucumber-cpp,C++,30.04.10,18.04.17,18360,1,1,1,24.02.13,22.03.17,1,2554,4,25,9,63062,223015176,02.06.17,252,24,31.03.17,362,24.02.13,0,0,1559,1487,65,297,2874,0,-63,FALSE
66375,856220,1,berenm/xoreos,C++,04.02.12,24.09.14,180914,1,1,1,20.07.14,21.12.16,0,2731,3,24,2,66375,36194365,24.09.14,5645,25,04.03.17,25,07.06.13,0,1,474,885,25,0,2229,1,892,TRUE
69567,221547,4,stfalcon-studio/ls-plugin_similar,PHP,04.10.11,08.12.14,104993,1,1,1,13.12.12,07.03.14,1,70,2,6,1,69567,43335956,08.12.14,49,8,11.03.14,23,14.12.12,0,0,724,449,10,13,2352,0,-272,FALSE
81271,2231247,3,confact/Fathr,JavaScript,01.11.11,16.04.14,117430,1,1,1,14.05.13,01.11.13,1,1117,1,16,6,81271,23098337,16.04.14,265,2,16.04.14,100,14.05.13,0,0,337,171,100,0,2324,0,0,FALSE
82882,673973,49,mlavin/django-all-access,Python,19.06.12,28.02.17,33355,1,1,1,24.06.12,12.11.16,1,914,2,22,6,82882,206274048,28.02.17,327,7,28.02.17,122,24.06.12,0,0,1710,1602,93,29,2093,0,0,FALSE
83660,640261,155,chobie/jira-api-restclient,PHP,04.04.12,16.11.16,16415,1,1,1,15.04.14,30.08.16,1,286,3,8,6,83660,176427745,16.11.16,150,27,16.11.16,246,15.04.14,0,0,946,868,62,184,2169,0,0,FALSE
85529,72328,2,dimagi/couchexport,Python,15.09.10,04.09.15,145265,1,1,1,22.06.13,14.04.15,1,67,3,5,1,85529,78810054,04.09.15,581,28,04.09.15,331,22.06.13,0,0,804,661,188,143,2736,0,0,FALSE
87181,423687,177,gregmuellegger/django-sortedm2m,Python,06.10.10,17.03.17,14907,1,1,1,27.06.12,30.03.16,1,1261,1,26,25,87181,212035674,17.03.17,338,39,24.01.17,202,26.06.12,0,0,1725,1372,132,70,2715,0,-52,FALSE
89723,5379663,64,trbs/bucky,Python,09.11.11,20.08.16,28791,1,1,1,25.12.13,20.08.16,1,512,2,19,6,89723,153839982,20.08.16,314,17,20.08.16,114,31.01.14,0,0,932,969,68,46,2316,0,0,FALSE
90043,338032,139,lml/commontator,Ruby,21.06.12,05.09.16,17661,1,1,1,05.08.14,04.10.15,1,118,2,3,1,90043,157528752,05.09.16,352,19,24.02.16,126,16.04.14,0,0,873,425,96,30,2091,0,-194,FALSE
101017,112938,14,CakeDC/Config,PHP,31.03.12,23.06.15,62371,1,1,1,12.06.13,12.06.13,1,753,1,3,6,101017,67967906,23.06.15,64,12,13.06.13,18,12.06.13,0,0,741,0,12,6,2173,0,-740,FALSE
105086,67957,64,miracle2k/django-assets,Python,27.07.10,30.10.16,28711,1,1,1,08.07.12,03.05.16,1,431,4,7,7,105086,171754252,30.10.16,1127,24,30.10.16,122,08.07.12,0,0,1575,1395,64,58,2786,0,0,FALSE
110452,62310,96,renderedtext/base-app,Ruby,04.04.11,13.09.13,22463,1,1,1,11.07.12,11.07.12,0,861,1,4,6,110452,11314529,13.09.13,194,4,20.08.14,19,11.07.12,0,1,429,0,18,1,2535,1,341,TRUE
110931,38563,1175,gitpython-developers/GitPython,Python,30.11.10,10.03.17,3100,1,1,1,04.05.14,21.10.16,1,647,5,48,5,110931,209686300,09.04.17,1873,117,09.03.17,768,04.05.14,0,0,1071,901,455,313,2660,0,-31,FALSE
113516,10640,73,fluxbb/core,PHP,07.07.12,24.03.15,26532,1,1,1,14.01.13,27.11.14,1,89,2,10,4,113516,55685349,24.03.15,952,18,04.02.15,281,28.01.14,0,0,420,682,251,30,2075,0,-48,FALSE
117977,475163,20,ramsey/vnderror,PHP,17.07.12,15.02.16,52750,1,1,1,17.07.12,15.02.16,1,1134,2,6,12,117977,109386774,15.02.16,27,2,15.02.16,20,18.07.12,0,0,1307,1308,18,2,2065,0,0,FALSE
128994,276845,40,example42/puppet-apache,Puppet,26.02.12,12.01.17,37157,1,1,1,07.03.13,10.08.15,1,2260,3,9,34,128994,191270020,12.01.17,247,37,23.09.16,185,07.03.13,0,0,1407,886,108,77,2207,0,-111,FALSE
129000,377206,5,example42/puppet-foreman,Puppet,19.05.12,12.05.16,101419,1,1,1,27.12.12,10.08.15,0,2272,3,4,34,129000,129675944,12.05.16,144,15,12.08.16,97,27.12.12,0,1,1232,956,64,33,2124,1,92,TRUE
131185,262304,19,LExpress/doctrine1,PHP,16.12.11,07.03.17,54900,1,1,1,01.02.14,11.05.16,1,280,3,4,7,131185,208549409,07.03.17,186,37,07.03.17,51,31.01.14,0,0,1131,830,26,25,2279,0,0,FALSE
131751,796572,11,1and1/foss-parent,Java,24.04.12,08.12.16,69752,1,1,1,29.12.12,17.06.16,1,281,1,18,2,131751,182216740,08.12.16,479,6,08.12.16,306,29.12.12,0,0,1440,1266,297,9,2149,0,0,FALSE
165527,219230,274,seomoz/dragnet,Python,20.06.12,03.02.17,10782,1,1,1,13.01.15,11.01.16,1,121,1,6,1,165527,198095245,03.02.17,234,9,03.02.17,116,14.01.15,0,0,751,363,72,44,2092,0,0,FALSE
167435,222918,24,auraphp/Aura.Uri,PHP,24.07.12,04.04.15,48194,1,1,1,23.08.12,28.05.13,1,21,2,2,3,167435,57165970,04.04.15,143,7,04.04.15,92,24.08.12,0,0,953,278,66,26,2058,0,0,FALSE
171056,3409,264,jigoshop/jigoshop,PHP,12.06.11,20.10.13,11091,1,1,1,17.08.12,18.08.14,0,132,4,31,12,171056,12778596,20.10.13,5109,118,17.01.17,231,21.11.12,0,1,333,731,123,108,2466,1,1185,TRUE
177359,261667,41,python-recsys/django-recommends,Python,01.03.12,28.11.16,36971,1,1,1,25.06.13,11.08.16,1,1074,3,60,10,177359,179494899,28.11.16,501,10,28.11.16,181,25.06.13,0,0,1252,1143,181,0,2203,0,0,FALSE
181985,240587,17,pyxnat/pyxnat,Python,17.08.10,15.06.16,56971,1,1,1,28.02.13,28.02.13,1,73,1,1,4,181985,137898622,15.06.16,377,23,15.06.16,59,28.02.13,0,0,1203,0,28,31,2765,0,0,FALSE
184266,13692724,14,openpreserve/scape-xcorrsound,C,07.02.12,21.07.16,63685,1,1,1,27.06.13,18.09.15,1,33,5,21,1,184266,100782349,21.07.16,273,14,07.01.16,121,27.06.13,0,0,1120,813,115,6,2226,0,-196,FALSE
190687,19045,1,groovecoder/kuma,HTML,01.04.11,01.09.15,179961,1,1,1,29.01.14,24.08.15,0,6,4,68,1,190687,78223838,01.09.15,9763,129,07.10.15,65,31.07.14,0,1,397,572,57,8,2538,1,36,TRUE
194150,11207,123,wa0x6e/Cake-Resque,PHP,05.11.11,04.09.15,19162,1,1,1,06.02.13,12.07.15,1,21,3,58,6,194150,78741362,04.09.15,390,16,12.07.15,239,06.02.13,0,0,940,886,179,60,2320,0,-54,FALSE
200634,15407695,1143,go-gorp/gorp,Go,04.01.12,19.05.17,3191,1,1,1,31.08.13,13.11.16,1,697,5,9,3,200634,234192048,19.05.17,475,76,07.02.17,398,02.09.13,0,0,1355,1170,156,242,2260,0,-101,FALSE
203849,22136279,1232,laruence/yaf,C,13.12.11,02.03.17,2950,1,1,1,26.08.12,12.02.15,1,56,1,8,1,203849,206853712,02.03.17,464,22,02.03.17,458,26.08.12,0,0,1649,900,327,131,2282,0,0,FALSE
203860,293834,27,heiglandreas/authLdap,PHP,22.08.10,17.02.17,45458,1,1,1,29.03.15,01.11.16,1,1015,1,4,7,203860,202550499,17.04.17,200,13,01.11.16,168,29.03.15,0,0,750,583,104,64,2760,0,-167,FALSE
203874,38442,29,heiglandreas/Org_Heigl_Hyphenator,PHP,07.06.10,25.01.17,43804,1,1,1,26.08.12,24.01.17,1,1307,1,14,18,203874,195205830,25.01.17,150,7,24.01.17,70,26.08.12,0,0,1613,1612,48,22,2836,0,-1,FALSE
204764,110914,17,BertrandBordage/django-terms,HTML,05.08.12,28.02.16,56941,1,1,1,29.06.13,28.02.16,1,1250,2,33,10,204764,112431272,28.02.16,271,4,28.02.16,199,27.08.12,0,0,1280,974,178,21,2046,0,0,FALSE
211810,588033,18,GlobalNamesArchitecture/gni,Ruby,08.07.10,29.10.16,56410,1,1,1,06.05.13,12.08.15,1,264,1,12,1,211810,171633424,29.10.16,805,10,29.10.16,71,06.05.13,0,0,1272,828,67,4,2805,0,0,FALSE
216951,229180,14,DGtal-team/DGtalTools,C++,07.04.12,14.03.17,62406,1,1,1,05.09.12,01.03.17,1,1825,3,40,5,216951,210862670,14.03.17,1237,17,01.03.17,873,04.09.12,0,0,1652,1638,291,582,2166,0,-13,FALSE
217327,116120,40,bwhite/picarus,JavaScript,19.05.11,21.02.14,37134,1,1,1,20.05.13,20.06.13,1,1464,1,28,1,217327,19346857,21.02.14,1664,3,21.02.14,475,21.05.13,0,0,276,31,475,0,2490,0,0,FALSE
218286,443757,149,haxenme/nme,C++,14.07.12,16.03.17,16870,1,1,1,20.10.12,26.12.16,1,1092,5,45,1,218286,211636375,16.03.17,4275,70,27.02.17,1323,08.10.12,0,0,1620,1528,1026,297,2068,0,-17,FALSE
220521,16056993,6,hawaii-desktop/hawaii-system-preferences,C++,09.08.12,02.04.16,94444,1,1,1,01.03.16,02.04.16,0,119,1,4,1,220521,120282912,02.04.16,352,1,21.08.16,23,09.09.12,0,1,1301,32,23,0,2042,1,141,TRUE
232586,765133,148,nette/tester,PHP,10.09.12,09.02.17,16936,1,1,1,15.11.12,09.01.17,1,684,4,19,12,232586,200107871,09.02.17,716,32,09.02.17,1117,15.11.12,0,0,1547,1516,511,606,2010,0,0,FALSE
232790,1396687,41,tkf/python-epc,Python,12.09.12,08.03.14,36714,1,1,1,01.11.12,08.03.14,1,923,1,4,4,232790,20354275,08.03.14,387,2,08.03.14,52,01.11.12,0,0,492,492,51,1,2008,0,0,FALSE
236043,57533,15,SciLifeLab/bcbb,Python,10.05.10,10.06.14,61662,1,1,1,22.02.12,07.03.14,0,980,5,32,1,236043,27207721,10.06.14,2382,29,12.02.15,194,16.10.12,0,1,602,744,90,104,2864,1,247,TRUE
241346,14859,53,wlanslovenija/nodewatcher,Python,28.03.12,05.03.17,31923,1,1,1,22.07.13,27.01.17,1,510,3,64,1,241346,207862771,05.03.17,3692,11,05.03.17,1442,22.07.13,0,0,1322,1285,1206,236,2176,0,0,FALSE
244845,109619,4,tierra/wordpress,PHP,09.08.12,21.06.14,104896,1,1,1,02.12.13,21.06.14,0,2135,2,3,4,244845,28089555,21.06.14,29303,41,30.07.14,1833,02.12.13,0,1,201,201,1833,0,2042,1,39,TRUE
244973,13289,1727,Countly/countly-server,JavaScript,28.05.12,17.03.17,2117,1,1,1,30.09.14,05.12.16,1,1296,2,39,1,244973,212128331,17.03.17,2932,28,09.03.17,2060,30.09.14,0,0,899,797,2018,42,2115,0,-8,FALSE
247116,50301,2514,JakeWharton/DiskLruCache,Java,05.01.12,14.06.16,1395,1,1,1,05.10.12,20.12.14,1,119,1,2,2,247116,137636158,14.06.16,139,14,01.06.16,138,08.10.12,0,0,1345,806,74,64,2259,0,-13,FALSE
250942,5733399,1,metaodi/kort,JavaScript,25.02.13,30.01.13,182950,1,1,1,04.10.12,15.04.13,1,1563,2,82,4,250942,4468939,30.01.13,3650,7,28.10.13,635,03.10.12,0,0,119,193,633,2,1842,0,271,FALSE
256457,798238,221,robinedwards/neomodel,Python,12.09.12,17.03.17,12712,1,1,1,23.10.12,04.01.17,1,473,1,23,5,256457,212254786,17.03.17,948,40,19.02.17,550,24.10.12,0,0,1605,1534,421,129,2008,0,-26,FALSE
259415,283850,14,cosmocode/edittable,JavaScript,29.10.10,16.03.17,62420,1,1,1,14.01.14,11.03.16,1,576,2,4,10,259415,211776744,16.03.17,303,29,09.03.17,196,14.01.14,0,0,1157,787,139,57,2692,0,-7,FALSE
260792,235464,86,saz/puppet-ssh,Ruby,09.06.11,03.03.17,24107,1,1,1,04.03.14,07.01.17,1,368,2,6,5,260792,207361904,03.03.17,346,74,07.01.17,341,29.11.13,0,0,1190,1040,163,178,2469,0,-55,FALSE
264117,5636568,2,webforge-labs/webforge,PHP,02.10.12,09.09.15,136670,1,1,1,02.10.12,07.09.15,1,169,1,33,2,264117,79492886,09.09.15,553,3,09.09.15,385,02.10.12,0,0,1072,1070,380,5,1988,0,0,FALSE
269477,278181,45,translate/amagama,Python,19.03.12,06.11.16,34880,1,1,1,05.10.12,16.04.14,1,88,3,12,2,269477,173655296,06.11.16,274,7,11.05.15,119,05.10.12,0,0,1493,558,70,49,2185,0,-545,FALSE
270334,830178,42,orchestral/orchestra,PHP,25.06.12,11.08.13,36239,1,1,1,27.10.12,23.07.13,1,1714,1,13,6,270334,10080159,11.08.13,1453,8,11.08.13,1369,27.10.12,0,0,288,269,1336,33,2087,0,0,FALSE
271042,999208,1,rouault/gdal,C++,09.10.12,09.10.12,158601,1,1,1,06.10.12,27.08.16,0,92,1,53,1,271042,2727177,09.10.12,46753,84,07.10.16,67,05.10.12,0,1,4,1421,67,0,1981,1,1459,TRUE
274114,2253721,7,IcecaveStudios/repr,PHP,04.10.12,04.02.15,84927,1,1,1,25.10.12,30.09.14,1,117,2,11,6,274114,49530694,04.02.15,53,1,05.02.15,30,01.11.12,0,0,825,705,30,0,1986,0,1,FALSE
280479,8744157,2,QutBioacoustics/bioacoustic-workbench,Ruby,11.10.12,16.09.13,139260,1,1,1,12.10.12,21.05.13,0,484,4,36,1,280479,11398534,16.09.13,446,6,22.03.14,305,12.10.12,0,1,339,221,305,0,1979,1,187,TRUE
286999,5181696,20,floydpink/Mantis-CI,Shell,16.10.12,03.09.13,52996,1,1,1,16.10.12,27.08.13,1,185,2,34,1,286999,10921395,03.09.13,269,3,26.03.14,115,16.10.12,0,0,322,315,113,2,1974,0,204,FALSE
287710,25777,930,JustinTulloss/zeromq.node,JavaScript,05.04.10,22.02.17,3818,1,1,1,16.01.13,29.09.16,1,2164,8,20,8,287710,204142842,22.02.17,776,75,21.11.16,630,27.01.13,0,0,1487,1352,156,474,2899,0,-93,FALSE
291320,15777,2,vigsterkr/shogun,C++,07.06.12,19.10.12,145212,1,1,1,18.10.12,18.11.13,0,93,7,94,1,291320,2852489,19.10.12,16115,102,05.01.14,13,18.10.12,0,1,1,396,13,0,2105,1,443,TRUE
301415,736667,1,TheFrozenFire/sapphire,PHP,16.05.12,03.11.12,180832,1,1,1,14.08.12,14.12.12,0,2062,3,11,3,301415,3042376,03.11.12,12420,135,10.01.13,18,25.10.12,0,1,9,122,18,0,2127,1,68,TRUE
303653,2421239,1,bbradbury/hasherize_csv,Ruby,25.10.12,02.11.13,160046,1,1,1,25.10.12,05.10.13,1,227,1,4,6,303653,13411922,02.11.13,27,2,02.11.13,19,25.10.12,0,0,373,345,19,0,1965,0,0,FALSE
303689,3304501,6,heynemann/deego,Python,25.10.12,30.10.12,90735,1,1,1,25.10.12,27.10.12,1,71,1,5,1,303689,2990217,30.10.12,40,1,30.10.12,33,25.10.12,0,0,5,2,33,0,1965,0,0,FALSE
308576,1354162,835,nelmio/alice,PHP,27.10.12,14.03.17,4218,1,1,1,28.10.12,24.02.17,1,902,6,42,7,308576,210980182,14.03.17,798,73,07.03.17,1191,29.10.12,0,0,1597,1580,471,720,1963,0,-7,FALSE
308722,2256326,85,CocoaPods/CLAide,Ruby,22.10.12,08.04.17,24397,1,1,1,29.10.12,08.04.17,1,153,4,12,3,308722,220041480,08.04.17,401,15,08.04.17,295,29.10.12,0,0,1622,1622,197,98,1968,0,0,FALSE
308728,1409782,35,kachkaev/KachkaevAssetsVersionBundle,PHP,26.10.12,16.12.16,39830,1,1,1,29.10.12,30.11.15,1,1280,1,5,10,308728,184483749,16.12.16,78,4,16.12.16,67,29.10.12,0,0,1509,1127,64,3,1964,0,0,FALSE
309080,173361,189,ruby-ldap/ruby-net-ldap,Ruby,22.03.11,24.02.17,14230,1,1,1,13.03.13,05.01.16,1,722,8,21,7,309080,205076687,24.02.17,1130,83,24.02.17,668,22.07.13,0,0,1313,1028,288,380,2548,0,0,FALSE
312092,1584843,150,oscarotero/imagecow,PHP,03.04.12,14.02.17,16792,1,1,1,19.04.14,20.01.16,1,229,1,7,3,312092,201618898,14.02.17,188,10,14.02.17,102,19.04.14,0,0,1032,641,88,14,2170,0,0,FALSE
314345,1369443,2,simplesconsultoria/sc.embedder,JavaScript,03.08.12,20.02.17,133370,1,1,1,28.08.12,15.12.16,1,2132,2,26,6,314345,203444666,20.02.17,296,15,20.02.17,427,01.11.12,0,0,1572,1570,276,151,2048,0,0,FALSE
314770,64908,54,ilastik/lazyflow,Python,07.07.11,18.02.14,31601,1,1,0,19.08.12,29.05.15,1,86,2,24,1,314770,19124239,18.02.14,4066,33,07.03.17,357,01.11.12,1,1,474,1013,301,56,2441,0,1113,FALSE
314904,1489599,27,matthiasnoback/microsoft-translator,PHP,01.11.12,30.01.17,45532,1,1,1,01.11.12,18.10.14,1,1771,2,2,25,314904,196595706,30.01.17,40,5,30.01.17,40,01.11.12,0,0,1551,716,27,13,1958,0,0,FALSE
319927,204965,35,maestrodev/puppet-wget,Ruby,28.02.11,23.01.17,40167,1,1,1,31.07.14,01.03.16,1,2518,2,7,9,319927,194446045,23.01.17,182,35,21.11.16,127,31.07.14,0,0,907,579,62,65,2570,0,-63,FALSE
327683,116746,81,dajobe/raptor,C,14.08.10,09.01.17,24974,1,1,1,12.03.13,08.01.17,1,1542,1,21,6,327683,190155996,09.01.17,7467,19,08.01.17,199,31.05.13,0,0,1319,1398,110,89,2768,0,-1,FALSE
330359,1774269,5,phpbb/phpBBStatusSite,PHP,28.09.12,27.08.14,97147,1,1,1,12.08.13,30.04.14,1,153,1,12,4,330359,33711593,27.08.14,235,11,27.08.14,58,12.08.13,0,0,380,261,42,16,1992,0,0,FALSE
338517,100251,5,wgcrouch/scrum-board,JavaScript,23.04.12,09.02.15,96510,1,1,1,16.11.12,27.03.13,1,4,1,11,1,338517,50047796,09.02.15,254,9,13.04.13,49,16.11.12,0,0,815,131,45,4,2150,0,-667,FALSE
348207,212731,110,PHPOffice/PHPVisio,PHP,13.03.12,22.05.14,20611,1,1,1,13.12.13,13.12.13,1,236,1,3,4,348207,25809558,22.05.14,19,3,22.05.14,10,13.12.13,0,0,160,0,9,1,2191,0,0,FALSE
355679,956992,2,berenm/gtulu-reference,Python,25.09.12,09.02.14,133206,1,1,1,25.12.12,21.11.13,1,455,2,11,2,355679,18516473,09.02.14,117,2,09.02.14,65,25.12.12,0,0,411,331,64,1,1995,0,0,FALSE
355843,1381277,6,CulturePlex/festos,JavaScript,30.10.12,09.07.15,90270,1,1,1,27.10.14,17.02.15,1,178,1,19,1,355843,51134286,09.07.15,322,7,17.02.15,51,27.10.14,0,0,255,113,51,0,1960,0,-142,FALSE
